name,module,lfc_FFI,fdr_FFI,lfc_CJD,fdr_CJD,disease,degree,betweenness
Papola,5,-0.00792031629095923,0.978269088084601,-0.0230777497389411,0.919369331684758,neither,NA,NA
Papss1,1,-0.121838485558605,0.37840546818167,-0.0728918259375784,0.707309216564104,neither,NA,NA
Paqr4,2,0.126102680889485,0.527363547893426,0.0650317979855875,0.746115876370751,neither,NA,NA
Paqr6,6,0.154771513083642,0.430062170400619,0.0305560452071267,0.852056993581413,neither,NA,NA
Paqr7,2,0.131906792006342,0.508281994884902,0.0639343815621447,0.750307430526094,neither,NA,NA
Paqr8,4,0.166187538609337,0.365455644402498,-0.0482671604939966,0.816265495514852,neither,NA,NA
Pard6a,2,0.16110731017473,0.410791560050862,0.0438534187113342,0.820759373279443,neither,NA,NA
Parg,3,-0.117342790093368,0.568545005335885,-0.100832497398982,0.590597232939173,neither,NA,NA
Park7,2,0.139242513974458,0.492983271738165,0.0436715892473307,0.835499216110483,neither,NA,NA
Parl,5,0.0998487921489546,0.599260794933978,0.0884172341899919,0.658588337933689,neither,NA,NA
Parm1,4,-0.0395835016371313,0.878048082670145,-0.0486710595063349,0.80168594060169,neither,NA,NA
Parn,1,-0.234618531483404,0.149178551639479,-0.0975548167320285,0.616140504323733,neither,NA,NA
Parp1,1,-0.0148592270598772,0.956268044631288,0.072540171699215,0.702248159143408,neither,NA,NA
Parp11,3,-0.218465050380005,0.224816275011089,-0.118613615436841,0.494689586134244,neither,NA,NA
Parp2,5,0.0452119872788025,0.856986192813157,0.0820742387165116,0.622681945761763,neither,NA,NA
Parp6,2,0.19908606609948,0.274152330368683,0.122538084990559,0.505159068179945,neither,NA,NA
Parva,6,-0.0184481156267492,0.934708224237381,-0.00835293428297766,0.973778848557775,neither,45,NA
Patj,1,-0.169250819966666,0.306105210956087,-0.0279246060328317,0.906265843812897,neither,NA,NA
Patz1,1,-0.0749623626119796,0.707596505693558,0.0493581291069732,0.813993942644973,neither,NA,NA
Paxbp1,5,-0.0275319168361929,0.911501687647924,0.00837034879128868,0.966448127145293,neither,NA,NA
Paxip1,1,0.0832273357121684,0.70795358536031,0.0394721871901443,0.854642137275101,neither,NA,NA
Paxx,2,0.21775532692279,0.195440976946002,0.125487202863163,0.493838826415408,neither,NA,NA
Pbx1,4,0.0043278465369315,0.986820556835246,-0.0323313130126935,0.890369932005754,neither,NA,NA
Pbx2,1,0.0297706089048734,0.887623826342311,0.0181900427881711,0.93991865892058,neither,NA,NA
Pbx3,5,0.246473075783422,0.167872411342815,0.0778011230053131,0.694845878802397,neither,NA,NA
Pbx4,2,0.0642234301005177,0.774927666280357,-0.00083470717462199705,0.996900766144588,neither,NA,NA
Pcbd2,2,0.103272569050933,0.626584028636648,0.0753866521815359,0.684187250496814,neither,NA,NA
Pcbp1,2,0.0519096060861026,0.815828247983121,-0.056200334052831,0.781383592731254,neither,NA,NA
Pcbp4,1,0.0365692471503082,0.887014602838772,0.0331256969456356,0.886304269517283,neither,NA,NA
Pcca,1,-0.301159247310204,0.0858940594677159,0.00795016029147092,0.973364886850838,neither,NA,NA
Pccb,1,-0.177205753797394,0.243842894974564,-0.00747144529241635,0.977783186080534,neither,NA,NA
Pcdh1,1,-0.148989863018296,0.433202212663643,-0.138246072497087,0.434567599465018,neither,NA,NA
Pcdh10,1,-0.0524871206352457,0.826093825741126,-0.0283885779922899,0.904403551720889,neither,NA,NA
Pcdh17,3,-0.0801167903532072,0.695668486776822,-0.0978992745647779,0.518281297471493,neither,NA,NA
Pcdh19,4,0.0760047091974349,0.727736365543779,0.0110808474583505,0.93448596819558,neither,NA,NA
Pcdh7,3,-0.0811735004444922,0.700734980666819,-0.0848987469976548,0.582885149931974,neither,NA,NA
Pcdh8,2,-0.0822380643495087,0.717098654934569,-0.171957993873384,0.326295528855783,neither,NA,NA
Pcdh9,3,-0.0839477661572929,0.704523625802792,-0.0635823187621856,0.703617579217403,neither,NA,NA
Pcdha4,4,0.0386768492458646,0.807594996400388,-0.00628931992880089,0.96562811472674,neither,NA,NA
Pcdhac2,1,-0.283350286894067,0.111620008294251,-0.251080978210223,0.0903456715899701,neither,NA,NA
Pcdhgc4,1,0.204585654766376,0.180817261173149,0.108371815155016,0.563225925132739,neither,NA,NA
Pcdhgc5,1,-0.206479210318612,0.249581747944152,-0.133618348538099,0.451501342190304,neither,NA,NA
Pcf11,5,-0.0805318546677441,0.723764076464836,6.01357013463416e-4,0.997804442359613,neither,NA,NA
Pcgf1,1,-0.0485648687090687,0.840048535195657,0.0063842156517741,0.980532290103812,neither,NA,NA
Pcgf2,1,0.0260170479576731,0.921529208665198,0.0484167478891097,0.815287767434047,neither,NA,NA
Pcif1,1,0.111457651140953,0.599260794933978,0.137602482476132,0.428323427329491,neither,NA,NA
Pck2,1,-0.120906534816436,0.55761875750987,-0.0306028166037486,0.896139924098806,neither,NA,NA
Pclo,5,-0.0195314822769366,0.939628918240351,-0.0964621042702157,0.607005455776726,neither,NA,NA
Pcm1,3,-0.280386692243042,0.117465642482962,-0.176924187320526,0.301464266089054,neither,NA,NA
Pcmt1,3,0.0187481931830468,0.934951224661939,0.0244419899723346,0.919369331684758,neither,NA,NA
Pcmtd1,4,-0.0375518119142117,0.885348518191231,-0.049445832535048,0.791962778860468,neither,NA,NA
Pcmtd2,1,-0.17172524228824,0.340372024847681,-0.0888189551376478,0.654252353020353,neither,NA,NA
Pcna,1,-0.179913196902145,0.282528833417005,-0.045006235854325,0.833497269980626,neither,NA,NA
Pcnp,4,0.128752237638011,0.530450973157559,8.43099600985326e-4,0.997495465883106,neither,NA,NA
Pcnt,1,-0.309321725602038,0.0751264093251241,0.00715843759555303,0.97454708204828,neither,NA,NA
Pcnx,1,-0.0818390691416161,0.715101523999622,0.0560702263295137,0.739489469415426,neither,NA,NA
Pcnx2,1,-0.164230868297608,0.39159057045815,-0.015324201757744,0.950784170502125,neither,NA,NA
Pcnx3,1,-0.00246722861286487,0.991988678534864,0.0547252582044701,0.763547779613789,neither,NA,NA
Pcnx4,3,-0.14297994470843,0.425483933895809,-0.129622993510292,0.456819533183128,neither,NA,NA
Pcp4,2,0.263929385346049,0.114685866680494,0.163964994735903,0.33362618280729,neither,NA,NA
Pcsk1,4,-0.0519649027932406,0.829855628480547,-0.0652974415633257,0.706995909009251,neither,NA,NA
Pcsk1n,2,0.158027701358933,0.415307624481006,0.0623364311294081,0.740429678168853,neither,NA,NA
Pcsk2,1,-0.252903354677139,0.0358128776564979,-0.0915336876469468,0.616159824310312,FFI,NA,NA
Pcx,1,-0.24592382390049,0.163514266713912,-0.109469892260836,0.556453676429893,neither,NA,NA
Pcyox1,3,0.0464264846432267,0.817018698928202,-0.0103947151025089,0.97023245850117,neither,NA,NA
Pcyox1l,2,-0.00652115847263296,0.981587489069132,-0.0315412988870878,0.890116766524759,neither,NA,NA
Pcyt1b,1,-0.0867440843114631,0.631075132673559,-0.00558616928678916,0.983074478419448,neither,NA,NA
Pcyt2,1,-0.0230326618775313,0.928827250682503,0.0362602177686667,0.872875391888441,neither,NA,NA
Pdap1,2,0.0539272674152527,0.816500606446271,0.0162024369485227,0.949205054088852,neither,NA,NA
Pdcd10,5,-0.0515057493993332,0.835147029452294,-0.0483242922869282,0.799415438579925,neither,NA,NA
Pdcd2,2,0.135700927164852,0.50559035160096,0.0609345730684601,0.721982769211235,neither,NA,NA
Pdcd2l,1,-0.0143900528860097,0.957698564564756,0.0197033425611326,0.93448596819558,neither,NA,NA
Pdcd4,3,-0.0279580339966962,0.910866786966063,0.0115605542999642,0.96583037609063,neither,NA,NA
Pdcd5,2,0.268167432932718,0.126838340615149,0.131797905730305,0.457194177851005,neither,NA,NA
Pdcd6,4,0.23615966712692,0.150617265811762,0.0459403452712704,0.829372395809343,neither,NA,NA
Pdcl,3,-0.0134550451191016,0.96017328253665,-0.0726266095740124,0.681038634895584,neither,NA,NA
Pdcl3,2,0.182760000406031,0.315184099007906,0.0734218160358177,0.709248716846682,neither,NA,NA
Pde10a,1,-0.259213658114809,0.0636489302494693,-0.0239603999450673,0.92322783816588,neither,NA,NA
Pde1a,3,-0.142799528393969,0.438319675874714,-0.0646703823399195,0.747429639175536,neither,NA,NA
Pde1b,1,-0.108397232566341,0.592848957211671,0.00463040548283804,0.987470970100519,neither,NA,NA
Pde2a,1,-0.0930276619365516,0.660024166255027,-0.0296167100022908,0.899273372592282,neither,NA,NA
Pde4a,1,-0.0292218875095378,0.906465296989993,0.013820147840498,0.955779940903803,neither,NA,NA
Pde4b,3,-0.173882368624959,0.361697711114206,-0.0773766903665392,0.688367313711131,neither,NA,NA
Pde4dip,1,-0.279026962562385,0.106442394847512,-0.0972538296391628,0.5959569441692,neither,NA,NA
Pde6d,2,0.240814774552945,0.16051483437324,0.072405807851566,0.709735990356971,neither,NA,NA
Pde7b,3,-0.235875665331165,0.182239377003558,-0.156987336544338,0.363382618389975,neither,NA,NA
Pde8a,6,-0.00969100386729219,0.971769000734977,-0.0318383573239752,0.854811892945114,neither,NA,NA
Pde8b,1,-0.111464344596104,0.58994550818287,-0.0427577302975104,0.845146245811925,neither,NA,NA
Pde9a,1,-0.0832602589274167,0.709039075033272,-0.0159597934232292,0.943900080093471,neither,NA,NA
Pdgfa,2,0.133631208121342,0.506301697949565,0.0531211696845784,0.755762272602374,neither,NA,NA
Pdha1,3,-0.149393761133884,0.323909536102099,-0.100167069031004,0.593484386293421,neither,NA,NA
Pdhb,6,-0.0491250700439585,0.811009231913963,-0.040498652700259,0.854099561222613,neither,NA,NA
Pdhx,3,-0.104979821473984,0.596457429732348,-0.0780671796058124,0.692570329319863,neither,NA,NA
Pdia3,3,0.0709345556776398,0.756088458286469,-0.112406683287554,0.522504201525434,neither,NA,NA
Pdia4,2,-0.0468858590071881,0.851189727326579,-0.103319609804738,0.590597232939173,neither,NA,NA
Pdia6,2,0.0190770748686727,0.937757325244817,-0.119873233451575,0.504183975029065,neither,NA,NA
Pdk2,1,0.0944748505872133,0.635256496558572,0.086216751573043,0.667654493972282,neither,NA,NA
Pdk3,1,-0.0521978681918039,0.821152016236139,0.0208196187385299,0.926626785937225,neither,NA,NA
Pdp1,3,-0.110227993494753,0.60763361327246,-0.0838921853053582,0.668459083511131,neither,NA,NA
Pdpk1,3,-0.166103910260927,0.394866848182788,-0.0667034006896131,0.727996424509912,neither,NA,NA
Pdrg1,1,-0.0545408640555311,0.770433590354063,-0.0450920798226495,0.830199267640953,neither,NA,NA
Pds5a,3,-0.0290771861285478,0.909069176733256,-0.00165903306190922,0.994659766910228,neither,NA,NA
Pds5b,3,-0.0480279172684289,0.846247455271096,-0.0189136322481069,0.928501519135693,neither,NA,NA
Pdss2,1,-0.158039440540249,0.403395585905098,-0.0708453757026334,0.716448126747348,neither,NA,NA
Pdxdc1,1,0.0284312505047843,0.911324551187322,0.0532482384169674,0.7987374620594,neither,NA,NA
Pdxk,1,-0.231619192655243,0.1489105141249,-0.0998741950699596,0.606003178185445,neither,554,NA
Pdxp,2,0.234146639135282,0.143139612260656,0.102547308879053,0.593484386293421,neither,NA,NA
Pdyn,2,0.00511253285159649,0.984931740658044,-0.0521742132780023,0.792835644565324,neither,NA,NA
Pdzd11,2,0.168696513960673,0.366608756661796,0.0788955234725424,0.687903797660843,neither,NA,NA
Pdzd4,1,-0.221896436447858,0.180787696340232,-0.0793829772856091,0.691578355494155,neither,573,NA
Pdzd8,3,-0.199997937822417,0.283504368706326,-0.10839305775575,0.550933293723475,neither,NA,NA
Pea15a,6,0.458958677458946,4.13783039652516e-4,0.18429687481738,0.223456391261923,FFI,NA,NA
Pebp1,2,0.18363711928236,0.327926194565423,0.0827880998390935,0.672264498164658,neither,NA,NA
Pef1,2,0.20232098276436,0.227113939899053,0.0873670470128373,0.6616464580553,neither,NA,NA
Peg10,3,-0.262943991165026,0.14096437836452,-0.0680790481537043,0.710656530353002,neither,NA,NA
Peg3,3,-0.238714393167086,0.183962623096976,-0.144929146344177,0.402678104227344,neither,NA,NA
Peli3,1,-0.3752857500936,0.00654202996194377,-0.139720823322621,0.431299791510176,FFI,NA,NA
Pelo,2,0.0613905448226384,0.798872927001037,0.0205891999769565,0.932325722924059,neither,NA,NA
Penk,2,0.144985589090694,0.457385584917279,0.0916241820684026,0.64550559886232,neither,NA,NA
Pepd,1,-0.119458802509804,0.532025723334977,-0.0106542582712462,0.969134502460046,neither,NA,NA
Per1,1,-0.313809768872458,0.0709428785340329,-0.0569169927259264,0.768200351441452,neither,NA,NA
Pes1,1,-0.0523381679794884,0.828221441372327,-0.0870274168577511,0.663404346617164,neither,NA,NA
Pet100,2,0.169887027418044,0.339588939764293,0.0602706361212301,0.708588790869744,neither,NA,NA
Pex1,2,0.299475033411091,0.0918200122275645,0.136488993300627,0.422049861142037,neither,NA,NA
Pex13,3,-0.130763566132726,0.503249309211894,-0.0704222908441775,0.686642856284417,neither,NA,NA
Pex14,2,0.131097947112863,0.450412213239735,0.0113756845149475,0.966448127145293,neither,NA,NA
Pex16,1,0.0744742666347322,0.74797720291005,0.0704499081986499,0.694845878802397,neither,NA,NA
Pex19,6,0.263492839718052,0.10445273736243,0.140354843187161,0.431299791510176,neither,NA,NA
Pex2,4,0.067881940887641,0.772395288505231,-0.00985522908103869,0.969047668582413,neither,NA,NA
Pex3,3,0.0566930872229101,0.811710824466206,-0.0109744201634758,0.96623867513785,neither,NA,NA
Pex5,1,0.044464947174088,0.851604061025676,0.136201380492995,0.44617107782458,neither,NA,NA
Pex5l,1,-0.0770685083611336,0.706825614504595,-4.2195408891406e-4,0.999106253008769,neither,NA,NA
Pex6,1,-0.0244551382826835,0.926387271399806,-0.0096248396832651,0.97002985580217,neither,NA,NA
Pex7,1,-0.204778725608186,0.259179396437137,-0.0316713428614432,0.886019052529622,neither,NA,NA
Pfdn1,2,0.227696349832424,0.206404619322177,0.0688136579551887,0.721157591060328,neither,NA,NA
Pfdn4,2,0.215505878683551,0.222461189743504,0.114345343720438,0.527193808300116,neither,NA,NA
Pfdn5,2,0.307584992975805,0.0783636829015181,0.106968600837371,0.554432383289272,neither,NA,NA
Pfdn6,2,0.201118081597776,0.277073748984578,0.104253352455615,0.580601706515154,neither,NA,NA
Pfkfb3,3,-0.161198016845121,0.389961548353537,-0.0930931131423547,0.638600351779582,neither,NA,NA
Pfkl,1,-0.110817167531078,0.598103569619182,-0.0279983320576067,0.902952228826233,neither,NA,NA
Pfkm,1,-0.2347564303825,0.156006770579519,-0.105155802332723,0.584907938913705,neither,NA,NA
Pfkp,1,-0.177338262397485,0.357019260219443,-0.0400066602955887,0.838048888147541,neither,NA,NA
Pfn1,2,0.245816696878862,0.159698784993974,0.101834102224068,0.596182539222813,neither,NA,0.004213689820086666
Pfn2,4,0.119752505262361,0.56803868737433,0.0100828046780825,0.96747981886224,neither,NA,NA
Pgam1,1,0.0826979917674604,0.657105319171035,0.0595027558042675,0.769077378380793,neither,NA,NA
Pgam2,2,0.0749146876329829,0.728176734490343,0.0326039644617993,0.861462671815493,neither,NA,NA
Pgam5,4,0.0960889638312647,0.634718306058438,-0.0317577955776624,0.890369932005754,neither,NA,NA
Pgap4,2,0.0944607398410958,0.647797239649937,0.0283521730906297,0.903583231840978,neither,NA,NA
Pgbd5,1,-0.0861644384128521,0.617401138038684,-0.00876129618383484,0.973364886850838,neither,NA,NA
Pgd,1,-0.104563582209174,0.599569383589881,-0.035305508925005,0.880407003050411,neither,NA,NA
Pgk1,3,0.0649480882709182,0.779957329168604,-0.0224667079639623,0.92846498551061,neither,NA,NA
Pgls,2,0.202886235108269,0.258259987839686,0.105598501224087,0.576503058672112,neither,NA,NA
Pgm1,1,-0.0235666102610144,0.92402463398792,-0.00215434563627226,0.99391926535343,neither,NA,NA
Pgm2l1,3,-0.160171326851134,0.413539658951836,-0.0742901772577954,0.663404346617164,neither,NA,NA
Pgm3,1,-0.0290558357557304,0.909069176733256,0.0372094253273019,0.844956042697763,neither,NA,NA
Pgp,2,0.151309353104649,0.372668561460017,0.101249179120942,0.600830521723413,neither,NA,NA
Pgrmc1,4,0.121959682154208,0.555783291995102,-0.0140499708206674,0.953125693818545,neither,NA,NA
Pgrmc2,1,0.00554085527413396,0.980260011390487,-0.0189431332530868,0.937404639140056,neither,NA,NA
Pgs1,1,0.0325247085180152,0.889539763561191,0.0233374463778293,0.9248440502553,neither,NA,NA
Phactr1,1,-0.0741144013829515,0.74388385348891,-0.0245900062071417,0.913757881419327,neither,NA,NA
Phactr3,1,0.0434765992172038,0.849388708909934,-0.0303798391619218,0.899273372592282,neither,NA,NA
Phax,2,0.149605909595865,0.447778057955511,0.0442494874128611,0.833649937423781,neither,NA,NA
Phb,2,-0.0279445228864323,0.914234679479898,-0.0325365679252537,0.88352867829608,neither,NA,NA
Phb2,1,0.0133012222931955,0.958826913581851,0.0198338778628417,0.935177458243957,neither,NA,NA
Phc2,1,0.149074903997221,0.410345590471405,0.0532176286984209,0.801516539894484,neither,NA,NA
Phf1,1,0.0305714830683583,0.905161210807071,0.0183070233092933,0.940870700806171,neither,NA,NA
Phf10,4,0.134178297987183,0.487268868084056,0.0225890814004462,0.927480183993695,neither,NA,NA
Phf12,1,0.0205660952447025,0.935450184124487,0.0485142603287718,0.787425285902247,neither,NA,NA
Phf14,3,-0.223709215526797,0.21215743650083,-0.139688712841963,0.431299791510176,neither,NA,NA
Phf20,3,-0.105097996929292,0.555783291995102,-0.0713444718333861,0.715485666653674,neither,NA,NA
Phf20l1,5,0.00171886703886596,0.993747806478664,0.0050677546873397,0.980333842349094,neither,NA,NA
Phf23,2,0.131005676479628,0.508869729603581,0.0163730452962086,0.948002229462564,neither,NA,NA
Phf24,1,-0.275318538653442,0.0502288732178663,-0.0686989348788867,0.730321012554845,neither,NA,NA
Phf3,1,-0.160421906470404,0.380721763121101,-0.0201067161897363,0.933814631323771,neither,NA,NA
Phf5a,2,0.317705790754975,0.0677711498165632,0.083895667600921,0.654252353020353,neither,NA,NA
Phf8,3,-0.269456486314008,0.127539272671014,-0.20508114351534,0.215747416182754,neither,NA,NA
Phgdh,6,0.391399465781511,0.0171762799287191,0.0976307588288339,0.582840846549471,FFI,NA,NA
Phkb,3,-0.146809278210059,0.464573367810487,-0.10629865681372,0.574666393574656,neither,NA,NA
Phkg2,1,0.0675681354457983,0.74797720291005,0.100237552358099,0.584907938913705,neither,NA,NA
Phlda3,2,0.145894024752343,0.468007990101487,0.0785152276635163,0.691578355494155,neither,NA,NA
Phldb1,2,0.18726090799344,0.318577645259439,0.166277248156966,0.329220157198993,neither,NA,NA
Phlpp2,1,-0.570980753379887,1.54502565330291e-7,-0.274979622299572,0.0324672334684895,both,NA,0.0059243516412642
Phospho1,2,0.100023235501345,0.647779801085665,0.0697269821023518,0.708265029042832,neither,NA,NA
Phospho2,3,-0.0431074154007403,0.866227844789487,-0.0844907730793857,0.663404346617164,neither,NA,NA
Phpt1,1,0.058791784911086,0.795738228099223,0.0671863388380891,0.739367466599564,neither,NA,NA
Phrf1,1,-0.0187550654240658,0.942394047648821,0.00372108481313355,0.988646864265742,neither,NA,NA
Phtf1,1,-0.145320297856682,0.450412213239735,-0.0812012739787763,0.687903797660843,neither,NA,NA
Phyhip,1,-0.029021294887627,0.909145621501045,0.0197288381570124,0.934053814584522,neither,NA,NA
Phyhipl,3,-0.0262520325622724,0.915394915497479,-0.0516662697787274,0.806899898930531,neither,NA,NA
Pi4k2a,1,-0.123882728698092,0.468067686930782,-0.0170111373727392,0.946637391000105,neither,NA,NA
Pi4ka,1,-0.0500257789050721,0.840048535195657,0.042193162056128,0.841594034675942,neither,NA,NA
Pi4kb,1,0.0145139918089467,0.956832077378999,0.0724011556405423,0.706037623668845,neither,NA,NA
Pianp,2,0.228482282717987,0.103663064617902,0.0268053415667914,0.91165092199583,neither,NA,NA
Pias1,4,0.0595020785208811,0.806029405114613,-0.0117879427298402,0.960785033388585,neither,NA,NA
Pias2,4,-0.00156054809179182,0.994422133740897,-0.0469919220574926,0.820707797335979,neither,NA,NA
Pias4,1,-0.21593288557324,0.210917960258408,-0.127399932822967,0.481406724700909,neither,NA,NA
Picalm,4,0.0508330580416132,0.838671583014075,-0.0264393672572587,0.900765179801279,neither,NA,NA
Pick1,1,-0.121882003901622,0.528524024256983,-0.0380000214708581,0.864987464519173,neither,NA,NA
Pid1,3,-0.0873632282548645,0.694498214909756,-0.0544264453413794,0.778360579686572,neither,NA,NA
Pigbos1,3,-0.0893318893949488,0.686337936812136,-0.0915375419871361,0.589534589173647,neither,NA,NA
Pigf,4,0.170268227740633,0.37647160687735,1.58188182995978e-4,0.999146112184602,neither,NA,NA
Pigk,1,-0.179516526250724,0.176900257992637,-0.0963699355330934,0.596182539222813,neither,NA,NA
Pigo,2,0.202009396630661,0.271587547284569,0.107754706263546,0.502067357963214,neither,NA,NA
Pigp,4,0.175084333119943,0.36356683643328,0.0493029057634554,0.802128113489335,neither,NA,NA
Pigq,2,0.194147386226365,0.242605580743241,0.148232217665295,0.396070856004454,neither,NA,NA
Pigs,2,0.0654967886678905,0.778110485074402,0.0189735917265914,0.93655455583483,neither,NA,NA
Pigt,2,-0.00642826491745381,0.98139659682472,0.00338913250879617,0.990344543118428,neither,NA,NA
Pigu,3,0.0874532122248724,0.670478063376433,-0.0616767434324736,0.759751168137951,neither,NA,NA
Pigyl,2,0.295471606536281,0.0841891832980079,0.0866932069629428,0.648490874403844,neither,NA,NA
Pigz,1,-0.0437477088494877,0.865258165679256,-0.013614117038492,0.956966855049204,neither,NA,NA
Pih1d1,2,0.142983758527029,0.471989238764324,0.0889320777528074,0.654252353020353,neither,NA,NA
Pik3c3,1,-0.305411773371446,0.0376584167297793,-0.139271111843117,0.427490191152343,FFI,NA,NA
Pik3ca,3,-0.113132943210629,0.590071741418953,-0.0761432206947065,0.685862351632099,neither,NA,NA
Pik3cb,1,-0.29974817736232,0.0563065891116504,-0.123960670835758,0.500349501678606,neither,NA,NA
Pik3ip1,1,-0.0222171477752164,0.932060461569898,0.00691510597599329,0.979509828543731,neither,NA,NA
Pik3r1,3,-0.143784354432747,0.470872007607662,-0.0715102005918501,0.711339125603361,neither,NA,NA
Pik3r2,1,-0.0342879101704988,0.892430268343147,0.00515927291033034,0.985475997049897,neither,NA,NA
Pik3r3,3,-0.284915198721927,0.0783636829015181,-0.273277271821741,0.0712465366919889,neither,NA,NA
Pik3r4,1,-0.0886156615730625,0.690231021165361,0.0309442979666979,0.883926687316524,neither,NA,NA
Pim2,1,0.0430040323678238,0.863761920932049,0.0423802435902808,0.83728132526636,neither,NA,NA
Pim3,2,0.131297804194893,0.514108001280155,0.0670419154616545,0.721157591060328,neither,NA,NA
Pin1,2,0.190107939511534,0.306105210956087,0.0777311562489993,0.692106574140184,neither,NA,NA
Pin4,2,0.181600610531312,0.334386085277785,0.0846926594517843,0.671003602305416,neither,NA,NA
Pink1,1,0.0585785604097384,0.767383766028521,0.0191898213603274,0.937404639140056,neither,NA,NA
Pip4k2a,4,0.111260862169337,0.592109711699459,0.00978125774720499,0.970744409714112,neither,NA,NA
Pip4k2b,1,-0.195154189308609,0.163485191642449,-0.0756049220671975,0.703617579217403,neither,NA,0.0042589094524287
Pip4k2c,1,-0.0860652667612688,0.655484626497551,-0.0151028691449504,0.954343270542037,neither,NA,NA
Pip4p2,4,0.0921942866567772,0.657105319171035,-0.0228249437458498,0.905905346320133,neither,NA,NA
Pip5k1a,1,-0.121479240764996,0.508854201184447,-0.0174615269652805,0.944805035392901,neither,NA,NA
Pip5k1c,1,-0.0662997985887294,0.768036438690709,0.0163860943221265,0.948264539710235,neither,NA,NA
Pisd,1,-0.0351860959259637,0.881916445759712,0.00988054528658386,0.97133623661152,neither,NA,NA
Pithd1,2,0.131525266352844,0.486926984298507,0.0902777341762582,0.649345398636094,neither,NA,NA
Pitpna,1,0.0407550757543615,0.840481033215942,0.0423944477727094,0.83728132526636,neither,NA,NA
Pitpnb,4,0.0105870338911442,0.965208613523763,-0.0577418194770198,0.780066892127503,neither,NA,NA
Pitpnc1,3,-0.0981184157391582,0.646165458241182,-0.0755616158537762,0.703617579217403,neither,NA,NA
Pitpnm1,1,-0.0246341048319413,0.925808459617148,0.0583219237650384,0.760690372248874,neither,NA,NA
Pitpnm2,1,-0.265614281561951,0.115828812499808,-0.0359666408714777,0.873350962702682,neither,NA,NA
Pitpnm3,1,-0.255066361281062,0.14224417498284,-0.108938164842673,0.569317277427746,neither,NA,NA
Pitrm1,1,-0.166871986140786,0.345758057110413,0.0466328178707768,0.822389531290757,neither,NA,NA
Pja1,3,0.0616274834371613,0.700734980666819,0.0461635676707689,0.8258052044923,neither,NA,NA
Pja2,3,-0.0358213387286447,0.88850837547751,-0.00274995182639796,0.991046863350163,neither,NA,NA
Pkd1,1,-0.247429405808656,0.170043762392554,-0.0240834800982652,0.908786994119934,neither,NA,NA
Pkia,4,0.0400034652211239,0.866717175939902,-0.0204522132261317,0.881890248681962,neither,NA,NA
Pkig,2,0.319239287415725,0.03035779385808,0.114284357861715,0.546007671279,FFI,NA,NA
Pkm,1,-0.112732122072047,0.584653702660636,-0.0273687514903292,0.906265843812897,neither,NA,NA
Pkn1,1,-0.14900108701411,0.451686451926102,-0.018788689907639,0.933155734290414,neither,NA,NA
Pkp4,1,0.153883392423828,0.385802263944204,0.00651727277270446,0.980532290103812,neither,NA,NA
Pla2g4e,1,-0.354651870981198,0.0278870662426456,-0.13055709436084,0.457718063173878,FFI,NA,NA
Pla2g6,1,-0.105713893401765,0.622905008688756,-0.0389918326923593,0.852056993581413,neither,NA,NA
Pla2g7,4,0.0217933378386865,0.93092898701726,0.0222489398568345,0.928942214463915,neither,NA,NA
Plaa,3,-0.266678732714686,0.133069447926423,-0.16046245319196,0.351681118956868,neither,NA,0.007237363115637121
Plaat3,6,0.271620816024913,0.129463027450316,0.023108830512764,0.906343190155327,neither,NA,NA
Plbd2,1,-0.0194815971962705,0.934236344966659,0.0162759677181428,0.948264539710235,neither,NA,NA
Plcb1,3,-0.206469670660308,0.267874056149501,-0.151320507617436,0.385604571315521,neither,NA,NA
Plcb3,1,-0.00483931262432108,0.985852135593681,-0.0255657203304849,0.906120174209597,neither,NA,NA
Plcb4,3,-0.295419180789299,0.0783636829015181,-0.11705502062779,0.531176410074827,neither,NA,NA
Plcd3,1,-0.20891612954251,0.259858026325159,-0.0452146145496789,0.824441902982611,neither,NA,NA
Plcd4,1,-0.146786764910029,0.449248862524625,0.050206841280232103,0.757306700570043,neither,NA,NA
Plcg1,1,-0.1729718959958,0.372668561460017,0.00354623872772246,0.988646864265742,neither,NA,NA
Plch2,1,-0.157391176764266,0.424367153220511,-0.0533554299767457,0.786458686454233,neither,NA,NA
Plcl1,6,0.028168395461286,0.904565352527934,-0.0263027399648442,0.903906156065511,neither,NA,NA
Plcl2,1,-0.151309233822165,0.380478079733734,-0.030522299456925,0.895543533852103,neither,NA,NA
Plcxd2,3,-0.208344419947451,0.257362316886017,-0.0762009649894771,0.661076060388723,neither,NA,NA
Pld3,2,0.154477415603411,0.422621421620362,0.0528143214575114,0.797394601450722,neither,NA,NA
Plec,1,-0.224849862483873,0.221550782989621,-0.049947601968922,0.782371222143171,neither,NA,NA
Plekha1,5,0.110654993556017,0.598933822698937,0.0613626727529573,0.754683275874537,neither,NA,NA
Plekha3,4,0.254547531114596,0.156006770579519,0.00799851843077893,0.973364886850838,neither,NA,NA
Plekha5,1,-0.185995484265287,0.325140137805995,-0.011113089110176,0.960785033388585,neither,NA,NA
Plekha6,1,-0.305370343137861,0.058891476068772,-0.125836854804617,0.456819533183128,neither,NA,NA
Plekha7,1,-0.23722528084041,0.190013393241992,-0.131614216475201,0.457718063173878,neither,NA,NA
